VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
8349,30,134,0,98203.0,2018,20,103,1,2,26.0,0.0,38.0,239401410,286,72,53061041400.0
6014,36,33,0,98230.0,2023,39,100,0,1,0.0,0.0,42.0,226112505,469,53,53073010409.0
9405,20,63,0,98532.0,2023,27,45,0,1,0.0,0.0,20.0,262867027,508,20,53041970200.0
691,16,19,0,98092.0,2023,13,58,0,1,0.0,0.0,31.0,258110247,267,73,53033031204.0
6005,16,238,0,98038.0,2022,39,100,0,1,0.0,0.0,5.0,218434156,241,73,53033032003.0
5995,26,159,0,98338.0,2024,39,100,0,1,0.0,0.0,2.0,267714051,310,73,53053073129.0
10471,5,22,0,98604.0,2025,5,88,0,1,0.0,0.0,18.0,271625497,408,36,53011040407.0
4084,16,350,0,98053.0,2019,39,97,0,0,220.0,0.0,45.0,196572694,238,73,53033032332.0
5713,30,206,0,98258.0,2023,35,123,0,1,0.0,0.0,44.0,259916205,245,72,53061052606.0
2402,31,406,0,99203.0,2018,9,110,1,0,33.0,0.0,6.0,8123447,38,61,53063004200.0
7567,38,482,0,98901.0,2023,17,85,0,1,0.0,0.0,15.0,253422704,176,64,53077001602.0
4270,30,35,0,98012.0,2021,39,97,0,1,0.0,0.0,1.0,178935970,281,72,53061051921.0
6083,16,351,0,98055.0,2024,39,100,0,1,0.0,0.0,37.0,265940720,273,73,53033025303.0
6033,30,35,0,98021.0,2022,39,100,0,1,0.0,0.0,1.0,207347304,268,72,53061051938.0
4242,2,339,0,99350.0,2023,39,97,0,1,0.0,0.0,16.0,226094739,139,34,53005011801.0
5957,26,445,0,98466.0,2023,39,100,0,1,0.0,0.0,28.0,238262797,411,19,53053072311.0
919,28,11,0,98221.0,2023,8,20,0,1,0.0,0.0,40.0,252300996,433,72,53057940402.0
6034,30,35,0,98012.0,2023,39,100,0,1,0.0,0.0,21.0,237742914,281,72,53061051927.0
8433,30,261,0,98272.0,2022,20,103,0,1,0.0,0.0,39.0,272363696,228,72,53061052204.0
6006,16,350,0,98053.0,2023,39,100,0,1,0.0,0.0,45.0,225733063,238,73,53033032315.0
1540,16,113,0,98019.0,2025,15,74,0,1,0.0,0.0,5.0,275778954,230,73,53033032500.0
6648,37,340,0,99163.0,2017,41,114,1,2,25.0,0.0,9.0,172077510,16,0,53075000202.0
682,26,341,0,98371.0,2023,13,58,0,1,0.0,0.0,25.0,258182235,311,73,53053071206.0
6937,31,406,0,99224.0,2024,38,141,0,1,0.0,0.0,9.0,270010611,47,2,53063014200.0
5937,30,35,0,98012.0,2023,39,100,0,1,0.0,0.0,44.0,249167082,281,72,53061052007.0
10914,16,373,0,98074.0,2023,5,78,0,1,0.0,0.0,45.0,227267925,235,73,53033032215.0
4206,8,114,0,98802.0,2019,39,97,0,0,220.0,0.0,12.0,204648951,164,67,53017950400.0
6018,16,373,0,98029.0,2023,39,100,0,1,0.0,0.0,5.0,259041380,234,73,53033032211.0
76,16,194,0,98031.0,2023,19,161,1,2,21.0,0.0,47.0,255396445,265,73,53033029504.0
8966,26,341,0,98371.0,2018,7,34,1,0,31.0,75095.0,25.0,128459754,311,73,53053073408.0
7619,36,28,0,98226.0,2023,17,85,0,1,0.0,0.0,42.0,262898639,398,74,53073000201.0
7257,16,377,0,98107.0,2024,17,155,1,0,33.0,0.0,36.0,276415002,364,57,53033004703.0
5414,30,119,0,98026.0,2022,35,124,0,1,0.0,0.0,21.0,207015623,325,72,53061050403.0
1283,30,163,0,98252.0,2015,8,159,1,0,38.0,0.0,39.0,269713272,226,31,53061053606.0
7061,35,458,0,99362.0,2024,41,129,1,0,42.0,0.0,16.0,265275020,88,64,53071920200.0
4242,30,395,0,98290.0,2023,39,97,0,1,0.0,0.0,39.0,257962659,250,72,53061052203.0
6014,16,351,0,98058.0,2023,39,100,0,1,0.0,0.0,11.0,253043605,248,73,53033031906.0
4160,16,32,0,98010.0,2023,39,97,0,1,0.0,0.0,5.0,233534031,233,73,53033031603.0
6973,16,377,0,98134.0,2024,41,23,0,1,0.0,0.0,37.0,269433566,332,57,53033009300.0
4166,28,266,0,98274.0,2020,39,97,0,0,266.0,0.0,10.0,3407827,330,72,53057952600.0
6202,16,351,0,98055.0,2023,29,109,1,0,38.0,0.0,11.0,259012890,273,73,53033029308.0
6030,26,118,0,98372.0,2023,39,100,0,1,0.0,0.0,31.0,254725642,306,73,53053073502.0
9177,16,377,0,98115.0,2025,22,125,1,0,58.0,0.0,46.0,275837404,323,57,53033002200.0
5491,16,55,0,98014.0,2024,39,37,0,1,0.0,0.0,5.0,275921404,223,73,53033032315.0
370,5,450,0,98686.0,2017,13,25,1,2,20.0,0.0,17.0,151010282,436,36,53011040812.0
6053,30,35,0,98021.0,2022,39,100,0,1,0.0,0.0,1.0,186727376,268,72,53061051932.0
4103,16,27,0,98008.0,2020,39,97,0,0,266.0,0.0,48.0,126056535,252,73,53033023202.0
3566,2,355,0,99354.0,2023,27,49,0,1,0.0,0.0,8.0,244103667,117,12,53005010201.0
6018,30,412,0,98294.0,2023,39,100,0,1,0.0,0.0,39.0,245770318,218,72,53061053803.0
4781,16,19,0,98002.0,2014,39,98,0,0,208.0,69900.0,47.0,267638997,284,73,53033030503.0
8478,26,422,0,98404.0,2019,20,103,1,2,26.0,0.0,27.0,477406128,375,19,53053940006.0
4251,28,11,0,98221.0,2024,39,97,0,1,0.0,0.0,10.0,267420121,433,72,53057940302.0
3177,30,261,0,98272.0,2024,13,101,0,1,0.0,0.0,39.0,276527212,228,72,53061052203.0
12942,16,351,0,98058.0,2021,44,164,0,1,0.0,0.0,11.0,272951892,248,73,53033031911.0
4106,30,230,0,98087.0,2023,39,97,0,1,0.0,0.0,21.0,245831148,305,72,53061041703.0
5477,31,407,0,99016.0,2025,35,124,0,1,0.0,0.0,4.0,277597988,15,2,53063013101.0
12146,16,27,0,98007.0,2021,43,83,0,1,0.0,0.0,48.0,185639660,253,73,53033023000.0
5998,16,350,0,98052.0,2023,39,100,0,1,0.0,0.0,48.0,253533514,257,73,53033022803.0
12940,26,153,0,98335.0,2021,44,164,0,1,0.0,0.0,26.0,156612963,423,19,53053072408.0
6727,33,298,0,98502.0,2015,41,113,1,2,6.0,0.0,22.0,268307140,501,72,53067011100.0
4810,31,406,0,99208.0,2015,39,98,0,0,208.0,0.0,7.0,227501347,45,2,53063010507.0
4695,31,406,0,99224.0,2023,39,98,0,1,0.0,0.0,6.0,238595696,47,61,53063003601.0
5284,26,34,0,98391.0,2021,39,100,0,1,0.0,0.0,31.0,181382792,263,73,53053070208.0
8417,30,35,0,98012.0,2022,20,103,0,1,0.0,0.0,1.0,200737589,281,72,53061052107.0
6661,17,331,0,98367.0,2018,41,114,1,2,25.0,0.0,26.0,151968904,457,72,53035092101.0
904,30,230,0,98036.0,2023,8,20,0,1,0.0,0.0,32.0,244821881,309,72,53061051701.0
1983,30,230,0,98036.0,2020,31,92,0,1,0.0,0.0,32.0,258890180,309,72,53061051930.0
4088,16,377,0,98121.0,2023,39,97,0,1,0.0,0.0,36.0,260191872,343,57,53033008003.0
4285,30,411,0,98292.0,2020,39,97,0,0,308.0,0.0,10.0,268060992,358,31,53061053301.0
790,16,376,0,98188.0,2023,8,21,0,1,0.0,0.0,33.0,244196326,307,73,53033028801.0
5952,30,230,0,98036.0,2022,39,100,0,1,0.0,0.0,32.0,202255567,309,72,53061051931.0
6007,38,419,0,98944.0,2024,39,100,0,1,0.0,0.0,15.0,269759745,150,27,53077002006.0
8904,14,212,0,98260.0,2022,20,143,1,0,32.0,0.0,10.0,210054799,370,72,53029971900.0
5932,30,230,0,98087.0,2022,39,100,0,1,0.0,0.0,21.0,218321855,305,72,53061041703.0
6285,36,229,0,98264.0,2020,16,29,1,0,47.0,0.0,42.0,266738503,383,74,53073010303.0
991,16,373,0,98075.0,2020,8,21,0,0,259.0,0.0,41.0,253644058,240,73,53033032216.0
1918,26,153,0,98335.0,2019,31,92,0,0,150.0,0.0,26.0,214895348,423,19,53053072406.0
1266,16,351,0,98058.0,2013,8,159,1,0,38.0,0.0,11.0,115879872,248,73,53033029304.0
1139,31,406,0,99208.0,2017,8,159,1,0,53.0,0.0,7.0,183278343,45,2,53063010506.0
6030,16,477,0,98072.0,2023,39,100,0,1,0.0,0.0,45.0,255261933,259,73,53033032322.0
6080,31,406,0,99217.0,2025,39,100,0,1,0.0,0.0,4.0,274319475,31,24,53063011302.0
7962,2,355,0,99352.0,2024,17,87,0,1,0.0,0.0,8.0,270012074,118,12,53005010811.0
5949,36,154,0,98244.0,2023,39,100,0,1,0.0,0.0,42.0,236378411,283,74,53073010103.0
2569,16,194,0,98042.0,2013,11,1,0,0,87.0,0.0,47.0,232554948,249,73,53033031601.0
6925,16,194,0,98032.0,2021,41,129,1,0,42.0,0.0,33.0,274084926,291,73,53033029101.0
5274,22,442,0,98592.0,2021,39,100,0,1,0.0,0.0,35.0,151795367,518,21,53045960500.0
12940,26,143,0,98466.0,2021,44,164,0,1,0.0,0.0,28.0,154096155,411,19,53053072305.0
6003,16,350,0,98052.0,2024,39,100,0,1,0.0,0.0,48.0,267541466,257,73,53033032313.0
6830,16,351,0,98042.0,2024,23,104,1,0,37.0,0.0,47.0,265887646,249,73,53033031800.0
4093,5,52,0,98607.0,2019,39,97,0,0,220.0,0.0,18.0,476693374,368,36,53011040608.0
3267,28,266,0,98273.0,2024,8,50,0,1,0.0,0.0,40.0,270767955,340,72,53057952600.0
2185,30,35,0,98021.0,2023,43,83,0,1,0.0,0.0,1.0,227317639,268,72,53061051918.0
3200,31,216,0,99019.0,2023,13,101,0,1,0.0,0.0,4.0,259229477,8,2,53063013204.0
474,30,230,0,98036.0,2022,13,51,1,0,38.0,0.0,1.0,233590458,309,72,53061051932.0
799,16,477,0,98072.0,2018,8,21,0,0,238.0,0.0,45.0,348304519,259,73,53033032307.0
4769,30,206,0,98258.0,2014,39,98,0,0,208.0,69900.0,44.0,266273199,245,72,53061052605.0
6075,30,35,0,98012.0,2024,39,100,0,1,0.0,0.0,1.0,262984732,281,72,53061051937.0
6066,16,19,0,98001.0,2023,39,100,0,1,0.0,0.0,30.0,244644305,287,73,53033030405.0
4129,2,193,0,99337.0,2019,39,97,0,0,220.0,0.0,8.0,211290194,115,34,53005011504.0
12756,31,406,0,99201.0,2018,44,165,1,2,17.0,52900.0,3.0,475966298,40,61,53063002300.0
4583,16,377,0,98101.0,2016,39,98,0,0,210.0,0.0,43.0,263080779,342,57,53033008300.0
707,1,18,0,99402.0,2023,13,58,0,1,0.0,0.0,9.0,261371960,3,3,53003960100.0
8919,31,406,0,99205.0,2022,20,143,1,0,32.0,0.0,3.0,213353304,46,61,53063001200.0
3357,23,431,0,98855.0,2024,8,19,0,1,0.0,0.0,7.0,265198440,126,68,53047970400.0
4261,16,350,0,98053.0,2018,39,97,0,0,215.0,0.0,5.0,475568082,238,73,53033032315.0
6022,4,327,0,98362.0,2023,39,100,0,1,0.0,0.0,24.0,268304102,528,35,53009001300.0
6042,2,355,0,99352.0,2023,39,100,0,1,0.0,0.0,8.0,240781075,118,12,53005010400.0
1816,27,148,0,98250.0,2014,31,92,0,0,84.0,0.0,40.0,216425541,510,26,53055960301.0
11377,16,477,0,98072.0,2024,28,71,0,1,0.0,0.0,45.0,249749202,259,73,53033032311.0
6003,2,355,0,99354.0,2024,39,100,0,1,0.0,0.0,8.0,268104742,117,12,53005010201.0
5298,30,206,0,98258.0,2021,39,100,0,1,0.0,0.0,44.0,151384187,245,72,53061052605.0
4259,16,436,0,98178.0,2024,39,97,0,1,0.0,0.0,11.0,266801195,292,57,53033026300.0
1932,30,395,0,98296.0,2018,31,92,0,0,151.0,0.0,1.0,474306353,258,72,53061052113.0
105,26,368,0,98580.0,2024,19,161,1,2,21.0,0.0,2.0,265545780,413,19,53053073005.0
354,30,230,0,98037.0,2016,13,25,1,2,19.0,0.0,32.0,349019415,304,72,53061051601.0
2044,26,422,0,98406.0,2022,31,92,0,1,0.0,0.0,27.0,205829102,404,19,53053060500.0
1935,16,452,0,98070.0,2018,31,92,0,0,151.0,0.0,34.0,451068054,385,73,53033027702.0
4243,16,477,0,98072.0,2024,39,97,0,1,0.0,0.0,45.0,269947590,259,73,53033032311.0
6935,31,407,0,99206.0,2024,38,141,0,1,0.0,0.0,4.0,273836650,22,2,53063012402.0
8930,29,414,0,98648.0,2021,32,117,0,0,233.0,0.0,14.0,236351027,221,45,53059950300.0
7031,16,284,0,98045.0,2022,41,129,1,0,42.0,0.0,5.0,192643790,217,73,53033032706.0
5961,30,35,0,98012.0,2023,39,100,0,1,0.0,0.0,21.0,235149015,281,72,53061051928.0
4133,30,35,0,98012.0,2023,39,97,0,1,0.0,0.0,1.0,244132115,281,72,53061052107.0
6395,2,355,0,99354.0,2024,26,36,1,2,26.0,0.0,8.0,269754215,117,12,53005010201.0
6010,30,230,0,98037.0,2023,39,100,0,1,0.0,0.0,21.0,257585632,304,72,53061051928.0
983,31,123,0,99009.0,2022,8,20,0,1,0.0,0.0,7.0,266728647,24,24,53063010304.0
5780,28,266,0,98274.0,2024,39,99,0,1,0.0,0.0,10.0,269905534,330,72,53057952403.0
113,10,319,0,99301.0,2024,19,161,1,2,21.0,0.0,16.0,252315465,112,39,53021020504.0
884,20,63,0,98532.0,2017,8,21,0,0,238.0,0.0,20.0,291679356,508,73,53041970800.0
5269,2,193,0,99338.0,2020,39,100,0,0,291.0,0.0,8.0,112586190,122,34,53005010815.0
12068,16,477,0,98072.0,2022,43,83,0,1,0.0,0.0,45.0,219479473,259,73,53033032327.0
4113,16,350,0,98052.0,2021,39,97,0,1,0.0,0.0,48.0,179046794,257,73,53033032330.0
6022,13,293,0,98569.0,2023,39,100,0,1,0.0,0.0,24.0,261369251,553,40,53027000201.0
4680,26,422,0,98409.0,2024,39,98,0,1,0.0,0.0,29.0,274186671,389,19,53053062600.0
2089,4,383,0,98382.0,2022,31,92,0,1,0.0,0.0,24.0,253361328,519,35,53009002301.0
9509,16,27,0,98004.0,2022,2,41,0,1,0.0,0.0,41.0,218364527,270,73,53033023807.0
5146,26,422,0,98407.0,2020,39,99,0,0,289.0,0.0,27.0,168829517,401,19,53053060300.0
2228,23,475,0,98862.0,2023,43,83,0,1,0.0,0.0,12.0,235265446,158,63,53047970900.0
6967,30,35,0,98012.0,2024,41,23,0,1,0.0,0.0,1.0,273420409,281,72,53061051936.0
6783,30,395,0,98290.0,2024,23,104,1,0,37.0,0.0,44.0,265678346,250,72,53061052607.0
6022,16,477,0,98072.0,2023,39,100,0,1,0.0,0.0,45.0,240759830,259,73,53033032311.0
1208,16,377,0,98144.0,2017,8,159,1,0,53.0,0.0,37.0,341252026,319,57,53033009000.0
1590,26,153,0,98335.0,2024,15,73,0,1,0.0,0.0,26.0,270834686,423,19,53053072507.0
5883,16,35,0,98011.0,2023,39,99,0,1,0.0,0.0,1.0,255053284,278,73,53033021803.0
5922,26,153,0,98335.0,2024,39,100,0,1,0.0,0.0,26.0,274169472,423,19,53053072405.0
2927,30,134,0,98201.0,2023,13,101,0,1,0.0,0.0,38.0,252521839,279,72,53061040700.0
1127,15,332,0,98368.0,2017,8,159,1,0,53.0,0.0,24.0,235589399,475,48,53031950501.0
6664,16,194,0,98031.0,2017,41,114,1,2,25.0,0.0,47.0,238290503,265,73,53033029702.0
867,26,159,0,98338.0,2017,8,21,0,0,238.0,0.0,2.0,3440860,310,19,53053073116.0
6740,31,406,0,99223.0,2023,23,134,0,1,0.0,0.0,3.0,264734515,32,61,53063004602.0
6070,31,167,0,99016.0,2023,39,100,0,1,0.0,0.0,4.0,252540249,15,2,53063013003.0
11038,5,22,0,98604.0,2023,5,78,0,1,0.0,0.0,18.0,226101662,408,36,53011040416.0
872,14,212,0,98260.0,2017,8,21,0,0,238.0,0.0,10.0,258977946,370,72,53029971900.0
4089,26,117,0,98328.0,2024,39,97,0,1,0.0,0.0,2.0,265097115,300,17,53053073117.0
2011,33,203,0,98503.0,2021,31,92,0,1,0.0,0.0,22.0,154242525,481,72,53067011410.0
8670,27,116,0,98245.0,2023,20,103,1,0,33.0,0.0,40.0,228776509,498,26,53055960101.0
6065,16,377,0,98119.0,2022,39,100,0,1,0.0,0.0,36.0,218884536,356,57,53033006900.0
8122,30,35,0,98021.0,2024,20,54,0,1,0.0,0.0,1.0,271736790,268,72,53061051937.0
13255,14,212,0,98260.0,2024,44,165,1,0,35.0,0.0,10.0,263283506,370,72,53029971900.0
2108,30,230,0,98087.0,2024,31,92,0,1,0.0,0.0,21.0,260682355,305,72,53061050102.0
4168,30,230,0,98036.0,2022,39,97,0,1,0.0,0.0,32.0,211273422,309,72,53061051500.0
6018,16,113,0,98019.0,2023,39,100,0,1,0.0,0.0,45.0,260899145,230,73,53033032401.0
818,30,267,0,98043.0,2023,8,21,0,1,0.0,0.0,1.0,274696292,321,72,53061051200.0
2265,4,383,0,98382.0,2023,43,83,0,1,0.0,0.0,24.0,260781167,519,35,53009001800.0
4161,2,355,0,99352.0,2024,39,97,0,1,0.0,0.0,8.0,269503944,118,12,53005010817.0
4144,26,153,0,98329.0,2025,39,97,0,1,0.0,0.0,26.0,273095924,450,19,53053072602.0
9034,16,452,0,98070.0,2019,44,165,1,2,17.0,52900.0,34.0,262526855,385,73,53033027701.0
6475,13,177,0,98550.0,2012,31,92,0,0,73.0,0.0,24.0,277171870,540,40,53027000300.0
1921,36,28,0,98229.0,2019,31,92,0,0,150.0,0.0,40.0,477224072,384,74,53073000700.0
13518,4,383,0,98382.0,2024,11,2,0,1,0.0,0.0,24.0,275066543,519,35,53009001702.0
6038,30,35,0,98021.0,2023,39,100,0,1,0.0,0.0,1.0,251083689,268,72,53061051926.0
8813,30,230,0,98037.0,2024,20,148,1,0,34.0,0.0,21.0,273556412,304,72,53061051927.0
1287,16,194,0,98042.0,2014,8,159,1,0,38.0,0.0,47.0,165519035,249,73,53033031800.0
4193,30,230,0,98087.0,2022,39,97,0,1,0.0,0.0,21.0,189957393,305,72,53061051928.0
1335,16,350,0,98052.0,2017,8,159,1,0,53.0,0.0,45.0,130687329,257,73,53033032322.0
1797,28,11,0,98221.0,2015,31,92,0,0,84.0,0.0,10.0,164826308,433,72,53057940302.0
1124,30,134,0,98201.0,2018,8,159,1,0,53.0,0.0,38.0,298931615,279,72,53061040400.0
1005,36,28,0,98229.0,2013,8,159,1,0,38.0,0.0,40.0,199382354,384,74,53073000903.0
6014,16,350,0,98052.0,2023,39,100,0,1,0.0,0.0,48.0,258470180,257,73,53033022803.0
4097,33,484,0,98597.0,2023,39,97,0,1,0.0,0.0,2.0,259064396,429,72,53067012422.0
1921,28,380,0,98284.0,2019,31,92,0,0,150.0,0.0,40.0,303593951,293,72,53057950803.0
4097,26,34,0,98391.0,2023,39,97,0,1,0.0,0.0,31.0,240771702,263,73,53053070309.0
5280,16,27,0,98004.0,2021,39,100,0,1,0.0,0.0,41.0,180634338,270,73,53033023807.0
855,16,351,0,98059.0,2017,8,21,0,0,238.0,0.0,5.0,1579609,260,73,53033031912.0
8251,30,269,0,98275.0,2024,20,53,0,1,0.0,0.0,21.0,277013894,308,72,53061041301.0
2014,16,192,0,98028.0,2022,31,92,0,1,0.0,0.0,46.0,182423069,296,73,53033021701.0
2506,2,193,0,99338.0,2022,9,110,1,0,32.0,0.0,8.0,256234380,122,34,53005010815.0
4131,16,351,0,98058.0,2021,39,97,0,1,0.0,0.0,11.0,171151305,248,73,53033031906.0
4107,26,207,0,98391.0,2024,39,97,0,1,0.0,0.0,31.0,272296804,263,73,53053070314.0
2676,28,266,0,98273.0,2017,13,63,1,2,21.0,0.0,40.0,235694462,340,72,53057952600.0
2820,16,377,0,98112.0,2022,13,101,0,1,0.0,0.0,43.0,214818243,314,57,53033007600.0
5950,16,277,0,98059.0,2024,39,100,0,1,0.0,0.0,41.0,271412725,260,73,53033025005.0
4176,16,27,0,98004.0,2021,39,97,0,1,0.0,0.0,48.0,179000944,270,73,53033024001.0
634,31,406,0,99207.0,2023,13,153,0,1,0.0,0.0,3.0,236318274,39,61,53063001400.0
288,26,306,0,98360.0,2014,13,60,0,0,76.0,0.0,31.0,245555663,275,73,53053070206.0
348,14,51,0,98282.0,2014,13,25,1,2,19.0,0.0,10.0,160508323,366,31,53029971600.0
3107,30,119,0,98026.0,2023,13,101,0,1,0.0,0.0,21.0,269602294,325,72,53061042004.0
7709,30,411,0,98292.0,2020,17,84,1,2,29.0,0.0,10.0,102388989,358,72,53061053202.0
5928,22,386,0,98584.0,2022,39,100,0,1,0.0,0.0,35.0,186468117,520,22,53045961102.0
4083,16,187,0,98027.0,2018,39,97,0,0,215.0,0.0,5.0,342465210,239,73,53033032102.0
1074,2,355,0,99352.0,2018,8,159,1,0,53.0,0.0,8.0,162975788,118,12,53005010600.0
3943,2,355,0,99352.0,2024,5,163,1,0,39.0,0.0,8.0,244108238,118,12,53005010600.0
3347,26,422,0,98402.0,2024,8,19,0,1,0.0,0.0,27.0,267448086,380,19,53053061602.0
4156,16,27,0,98006.0,2019,39,97,0,0,220.0,0.0,41.0,477070408,254,73,53033023902.0
5489,31,406,0,99224.0,2024,39,37,0,1,0.0,0.0,6.0,272274845,47,2,53063013502.0
8254,16,351,0,98058.0,2024,20,53,0,1,0.0,0.0,11.0,272248777,248,73,53033031910.0
8905,26,422,0,98445.0,2023,20,143,1,0,32.0,0.0,29.0,251447815,371,19,53053071412.0
1058,10,319,0,99301.0,2018,8,159,1,0,53.0,0.0,9.0,229831738,112,39,53021020501.0
980,28,11,0,98221.0,2019,8,21,0,0,238.0,0.0,40.0,232760615,433,72,53057940403.0
13039,26,422,0,98406.0,2024,44,164,0,1,0.0,0.0,27.0,272045588,404,19,53053060800.0
4201,30,35,0,98021.0,2022,39,97,0,1,0.0,0.0,1.0,195270162,268,72,53061051937.0
12531,30,35,0,98021.0,2020,44,166,1,2,18.0,0.0,1.0,260053412,268,72,53061051917.0
6062,30,230,0,98037.0,2023,39,100,0,1,0.0,0.0,32.0,260992049,304,72,53061051802.0
6014,30,134,0,98203.0,2023,39,100,0,1,0.0,0.0,38.0,251120166,286,72,53061041304.0
10013,16,452,0,98070.0,2022,2,118,0,1,0.0,0.0,34.0,226033545,385,73,53033027701.0
1902,10,319,0,99301.0,2023,31,92,0,1,0.0,0.0,9.0,275765444,112,39,53021020603.0
6653,16,27,0,98005.0,2018,41,114,1,2,25.0,0.0,41.0,254629574,261,73,53033023801.0
7540,30,230,0,98037.0,2024,17,85,0,1,0.0,0.0,21.0,270153852,304,72,53061051927.0
5304,31,406,0,99217.0,2021,39,100,0,1,0.0,0.0,3.0,267122012,31,61,53063014400.0
352,33,298,0,98501.0,2014,13,25,1,2,19.0,0.0,22.0,193660729,492,72,53067010100.0
5895,30,411,0,98292.0,2023,39,99,0,1,0.0,0.0,10.0,236663710,358,72,53061053202.0
949,26,422,0,98405.0,2023,8,20,0,1,0.0,0.0,27.0,240994085,391,19,53053061200.0
513,30,230,0,98036.0,2023,13,58,0,1,0.0,0.0,32.0,258184139,309,72,53061051402.0
6010,26,112,0,98327.0,2023,39,100,0,1,0.0,0.0,28.0,244238592,439,73,53053072801.0
1821,16,350,0,98052.0,2015,31,92,0,0,84.0,0.0,48.0,324161575,257,73,53033032331.0
7358,30,230,0,98036.0,2023,17,91,0,1,0.0,0.0,32.0,251055815,309,72,53061051402.0
5251,30,411,0,98292.0,2021,39,100,0,1,0.0,0.0,10.0,179285200,358,31,53061053201.0
6714,36,141,0,98248.0,2014,41,113,1,2,6.0,0.0,42.0,476996082,426,74,53073010504.0
6324,2,467,0,99353.0,2018,16,29,1,0,47.0,0.0,8.0,341565633,123,34,53005010807.0
1006,2,355,0,99354.0,2014,8,159,1,0,38.0,0.0,8.0,134894329,117,12,53005010400.0
1295,16,351,0,98059.0,2017,8,159,1,0,53.0,0.0,5.0,349075366,260,73,53033025602.0
10927,26,142,0,98424.0,2024,5,78,0,1,0.0,0.0,25.0,274970111,350,19,53053940002.0
11402,16,27,0,98004.0,2021,28,71,0,0,110.0,0.0,41.0,115284529,270,73,53033023807.0
4264,31,406,0,99021.0,2021,39,97,0,1,0.0,0.0,4.0,168785746,30,2,53063010204.0
5270,30,395,0,98296.0,2021,39,100,0,1,0.0,0.0,1.0,166358951,258,72,53061052112.0
4570,30,395,0,98290.0,2017,39,98,0,0,210.0,0.0,39.0,228536416,250,72,53061053603.0
5335,16,436,0,98168.0,2024,35,42,0,1,0.0,0.0,11.0,268280456,338,57,53033026400.0
3102,30,230,0,98036.0,2022,13,101,0,1,0.0,0.0,1.0,209179253,309,72,53061051929.0
2198,36,28,0,98229.0,2024,43,83,0,1,0.0,0.0,40.0,274226592,384,74,53073000803.0
929,4,327,0,98363.0,2023,8,20,0,1,0.0,0.0,24.0,245642022,530,35,53009000600.0
4023,16,19,0,98092.0,2022,5,163,1,0,30.0,0.0,47.0,262463582,267,73,53033031207.0
5340,26,210,0,98439.0,2024,35,42,0,1,0.0,0.0,28.0,267436795,407,73,53053072000.0
4239,16,477,0,98072.0,2020,39,97,0,0,322.0,0.0,45.0,106255285,259,73,53033032320.0
6065,16,373,0,98075.0,2022,39,100,0,1,0.0,0.0,41.0,195001362,240,73,53033032215.0
6696,26,422,0,98406.0,2012,41,113,1,2,6.0,0.0,27.0,129372470,404,19,53053060908.0
4133,26,453,0,98394.0,2023,39,97,0,1,0.0,0.0,26.0,249610721,474,19,53053072601.0
3458,10,319,0,99301.0,2023,5,0,1,2,20.0,0.0,9.0,271368751,112,39,53021020605.0
8670,16,477,0,98072.0,2023,20,103,1,0,33.0,0.0,45.0,250971920,259,73,53033032320.0
2097,16,377,0,98102.0,2025,31,92,0,1,0.0,0.0,43.0,275134471,331,57,53033006100.0
6039,0,307,0,99344.0,2024,39,100,0,1,0.0,0.0,9.0,260397399,116,1,53001950500.0
9455,16,32,0,98010.0,2023,27,45,0,1,0.0,0.0,5.0,240768349,233,73,53033031603.0
4557,30,35,0,98021.0,2018,39,98,0,0,249.0,0.0,1.0,176364856,268,72,53061051918.0
4160,16,351,0,98058.0,2023,39,97,0,1,0.0,0.0,11.0,251741801,248,73,53033031911.0
4190,4,327,0,98362.0,2019,39,97,0,0,220.0,0.0,24.0,264945845,528,35,53009001400.0
5126,4,383,0,98382.0,2021,39,99,0,1,0.0,0.0,24.0,193423436,519,35,53009001902.0
11,16,350,0,98053.0,2021,19,161,1,2,25.0,0.0,45.0,182238129,238,73,53033032332.0
1925,26,153,0,98332.0,2020,31,92,0,0,149.0,0.0,26.0,131559291,424,19,53053072504.0
4111,30,35,0,98012.0,2019,39,97,0,0,220.0,0.0,1.0,326589021,281,72,53061052107.0
1455,2,355,0,99352.0,2014,7,43,1,0,37.0,0.0,8.0,267637002,118,12,53005010819.0
1388,16,138,0,98024.0,2014,8,159,1,0,38.0,0.0,5.0,195207575,222,73,53033032601.0
6030,16,187,0,98027.0,2023,39,100,0,1,0.0,0.0,5.0,244225614,239,73,53033032103.0
5146,16,238,0,98038.0,2020,39,99,0,0,289.0,0.0,5.0,112650674,241,73,53033032010.0
6476,16,436,0,98188.0,2011,31,92,0,0,73.0,0.0,11.0,129941941,307,73,53033026200.0
5277,16,350,0,98053.0,2020,39,100,0,0,291.0,0.0,45.0,270890035,238,73,53033032328.0
4715,30,119,0,98026.0,2023,39,98,0,1,0.0,0.0,32.0,254674150,325,72,53061050800.0
5079,14,92,0,98239.0,2018,39,99,0,0,238.0,0.0,10.0,107384441,458,72,53029971000.0
5354,26,210,0,98439.0,2023,35,42,0,1,0.0,0.0,28.0,262257145,407,73,53053072000.0
